host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,property_type,room_type,has_availability,instant_bookable,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,neighbourhood_cleansed_encoded,amenities_encoded
1,1,93.0,1,0,1,1,0,0,1,1,12.0,13.0,0,1.0,1.0,1.0,1872.0,1.0,365,2.0,365.0,0.0,0,0,253,0.0,0.0,4.8,5.0,5.0,5.0,4.9,5.0,4.8,8.0,0.01,5,1086
1,1,100.0,1,1,1,1,0,0,1,1,5.0,7.0,0,1.0,1.0,1.0,600.0,1.6,1825,5.0,1825.0,0.0,0,0,267,0.0,0.0,4.63,4.75,4.5,4.94,4.94,4.88,4.75,4.0,0.12,5,605
1,1,100.0,1,0,1,1,0,1,1,0,15.0,16.0,1,2.0,2.0,2.0,1383.0,2.0,60,2.0,1125.0,1.0,35,59,230,21.0,1.0,4.67,4.69,4.72,4.67,4.64,4.86,4.71,15.0,0.76,5,11592
0,0,89.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,386.0,3.0,365,3.0,365.0,1.0,57,87,87,0.0,0.0,4.83,5.0,4.83,4.83,4.83,4.9,4.67,1.0,0.04,6,2646
0,0,0.0,0,1,1,1,1,1,1,0,1.0,2.0,0,1.5,1.0,1.0,1449.0,1.6,365,4.0,365.0,0.0,24,54,329,0.0,0.0,4.67,4.82,4.68,4.73,4.59,4.59,4.59,1.0,0.15,5,19296
1,1,100.0,1,1,1,1,0,1,1,0,15.0,26.0,0,1.0,1.0,1.0,801.0,3.0,1125,3.0,1125.0,1.0,56,86,176,13.0,0.0,4.92,4.94,4.98,5.0,5.0,4.92,4.9,9.0,0.49,10,4195
0,0,43.0,0,0,1,1,1,1,1,0,3.0,7.0,1,1.0,2.0,3.0,908.0,1.6,1125,1.8,1125.0,1.0,59,89,364,1.0,0.0,4.93,4.98,4.89,4.98,5.0,5.0,4.91,3.0,0.41,3,18204
0,0,43.0,0,0,1,1,0,1,1,0,3.0,7.0,0,1.0,1.0,2.0,1874.0,2.0,1125,2.0,1125.0,1.0,59,89,364,2.0,0.0,4.93,4.93,5.0,4.93,5.0,5.0,4.87,3.0,0.15,3,740
0,0,43.0,0,0,1,1,0,1,1,0,3.0,7.0,0,1.5,1.0,2.0,1527.0,1.6,1125,1.8,1125.0,1.0,59,89,364,0.0,0.0,4.95,4.71,4.95,5.0,4.95,5.0,4.86,3.0,0.16,3,23747
0,0,89.0,0,1,1,1,0,1,1,0,3.0,3.0,0,1.0,1.0,1.0,750.0,3.0,120,3.0,120.0,1.0,57,87,362,0.0,0.0,4.85,4.9,4.88,4.93,5.0,4.95,4.84,2.0,0.47,3,24166
1,0,62.0,1,1,1,1,0,1,1,0,1.0,2.0,0,2.0,1.0,1.0,2705.0,3.0,30,3.0,30.0,0.0,10,26,249,15.0,1.0,4.88,4.89,4.74,4.91,4.86,5.0,4.84,1.0,0.79,5,11202
1,1,100.0,0,1,1,1,1,1,1,0,7.0,7.0,0,1.0,1.0,2.0,1350.0,3.0,1125,3.0,1125.0,0.0,30,60,149,28.0,0.0,4.94,4.92,4.96,5.0,4.99,4.95,4.91,3.0,2.56,5,17217
1,1,100.0,0,1,1,1,0,1,1,1,5.0,5.0,0,1.0,1.0,2.0,444.0,1.0,1125,1.0,1125.0,1.0,42,64,332,17.0,2.0,4.53,4.73,4.68,4.81,4.78,4.63,4.6,5.0,1.4,14,16762
1,1,95.0,1,1,1,1,1,1,1,0,4.0,9.0,0,1.0,1.0,1.0,1500.0,3.0,730,3.0,1125.0,1.0,18,32,307,4.0,0.0,4.76,4.83,4.85,4.92,4.95,4.89,4.68,3.0,0.71,10,16797
1,1,100.0,0,1,1,1,0,1,1,0,1.0,2.0,1,1.0,3.0,1.5,870.0,1.6,365,1.8,365.0,1.0,53,83,358,2.0,0.0,4.71,4.71,4.8,4.86,4.71,4.9,4.43,1.0,0.12,15,2925
0,0,89.0,0,1,1,0,0,0,0,0,1.0,1.0,0,1.0,1.0,1.0,999.0,1.0,1125,1.0,1125.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,23513
0,0,0.0,0,1,1,1,0,1,1,0,3.0,3.0,1,1.0,2.0,1.0,999.0,1.6,21,4.0,21.0,1.0,57,87,362,0.0,0.0,5.0,5.0,4.91,4.95,5.0,5.0,4.95,2.0,0.15,16,14450
0,0,89.0,0,0,1,0,0,0,0,0,1.0,1.0,0,1.0,1.0,1.0,999.0,2.0,365,2.0,365.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,6935
0,1,89.0,0,1,1,1,1,1,1,1,6.0,15.0,1,2.5,3.0,3.0,1026.3,1.6,1125,5.0,1125.0,0.0,33,63,338,1.0,0.0,4.9,4.86,4.83,4.98,4.94,4.84,4.7,1.0,0.71,10,10767
0,0,89.0,0,0,1,1,0,0,1,0,1.0,1.0,0,1.0,2.0,1.0,657.0,1.6,180,5.0,180.0,1.0,54,84,212,0.0,0.0,5.0,5.0,5.0,5.0,4.9,5.0,4.8,1.0,0.01,10,22438
1,1,100.0,1,1,1,1,0,1,1,1,2.0,2.0,0,3.0,1.4,1.5,992.0,2.0,1125,2.0,1125.0,1.0,43,68,339,28.0,0.0,4.58,4.53,4.57,4.83,4.81,4.7,4.54,2.0,0.86,14,17970
1,1,73.0,1,1,1,1,0,1,1,0,4.0,4.0,1,2.0,2.0,3.0,1300.0,1.6,180,1.8,180.0,,31,44,90,2.0,0.0,4.75,4.78,4.7,4.81,4.91,4.92,4.76,3.0,1.83,5,11231
1,1,73.0,1,1,1,1,1,1,1,0,4.0,4.0,1,1.0,2.0,2.0,1130.0,1.6,1125,1.8,1125.0,0.0,4,26,301,2.0,1.0,4.59,4.9,4.55,4.86,4.86,4.74,4.62,3.0,1.05,10,11587
1,1,73.0,1,1,1,1,1,1,1,0,4.0,4.0,1,2.0,3.0,3.0,1600.0,1.6,365,1.8,365.0,1.0,46,46,269,0.0,0.0,4.57,4.82,4.71,4.92,4.92,4.58,4.71,3.0,0.27,10,10648
1,1,100.0,1,0,1,1,0,1,1,0,15.0,16.0,0,1.0,1.0,1.0,990.0,2.0,60,2.0,1125.0,0.0,28,53,119,3.0,1.0,4.76,4.74,4.74,4.63,4.74,4.89,4.74,15.0,0.16,5,11301
0,0,61.0,0,0,1,1,0,1,1,0,10.0,11.0,0,1.3,1.4,1.5,2705.0,1.0,90,1.0,90.0,0.0,32,56,323,20.0,2.0,4.78,4.78,4.74,4.9,4.9,4.9,4.79,6.0,1.02,5,14621
0,0,89.0,0,1,1,1,0,1,1,0,3.0,3.0,0,1.0,1.0,2.0,850.0,3.0,90,3.0,90.0,1.0,53,83,358,0.0,0.0,4.58,4.72,4.67,4.81,4.81,4.86,4.44,2.0,0.28,3,21911
0,0,0.0,0,1,1,1,0,1,1,0,4.0,6.0,0,1.0,1.0,1.0,999.0,3.0,1125,3.0,1125.0,0.0,0,0,264,0.0,0.0,4.89,4.89,4.78,5.0,5.0,5.0,4.78,2.0,0.07,3,24194
1,1,98.0,1,1,1,1,1,1,1,0,4.0,4.0,1,3.0,3.0,1.5,1805.0,2.0,180,2.0,1125.0,0.0,33,63,63,9.0,1.0,4.91,4.93,4.9,4.94,4.95,4.86,4.94,4.0,1.82,2,8595
0,1,100.0,0,0,1,1,0,0,1,0,1.0,1.0,0,1.5,1.0,1.0,1836.0,2.0,7,2.0,7.0,0.0,14,29,280,3.0,1.0,4.97,4.94,4.97,4.98,4.96,4.96,4.95,1.0,1.24,5,1095
1,1,100.0,1,1,1,1,1,1,1,0,5.0,7.0,1,1.0,2.0,2.0,1022.0,1.6,720,1.8,720.0,0.0,25,31,31,0.0,0.0,4.79,4.92,4.64,4.97,5.0,4.97,4.74,4.0,0.31,5,7892
0,0,89.0,0,1,1,1,0,1,1,0,4.0,5.0,1,1.5,1.0,3.0,1836.0,2.0,1125,2.0,1125.0,1.0,49,79,354,21.0,0.0,4.63,4.71,4.68,4.71,4.7,4.92,4.63,1.0,3.13,5,20576
1,1,100.0,1,1,1,1,0,1,1,0,1.0,1.0,1,1.0,2.0,2.0,996.0,2.0,1125,2.0,1125.0,0.0,3,3,244,6.0,1.0,4.81,4.78,4.53,4.84,4.94,4.78,4.84,1.0,0.25,5,3604
1,1,92.0,1,0,1,1,0,1,1,0,8.0,9.0,1,2.5,3.0,3.0,1026.3,3.0,120,3.0,1125.0,1.0,32,52,138,1.0,0.0,4.8,4.8,4.8,5.0,4.8,4.6,4.4,7.0,0.05,16,20285
1,1,100.0,1,0,1,1,0,1,1,0,2.0,4.0,0,1.0,1.0,2.0,1480.0,3.0,730,3.0,1125.0,0.0,0,0,268,13.0,1.0,4.88,4.89,4.92,4.92,4.97,4.91,4.85,2.0,2.18,5,20972
1,1,89.0,0,1,1,1,0,0,1,1,19.0,21.0,0,1.0,1.0,1.0,1275.0,2.0,730,2.0,1125.0,1.0,42,72,347,1.0,0.0,4.84,4.88,4.84,5.0,5.0,4.84,4.8,11.0,0.18,5,14344
1,1,89.0,0,1,1,1,0,1,1,0,19.0,21.0,0,1.0,1.0,1.0,1353.0,2.0,730,2.0,730.0,0.0,0,24,299,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.8,11.0,0.05,5,15089
0,0,0.0,0,0,1,1,0,0,1,0,1.0,1.0,0,1.5,1.0,1.0,773.0,1.0,14,1.0,14.0,1.0,58,88,363,0.0,0.0,4.75,4.6,4.8,5.0,4.6,4.8,4.6,1.0,0.03,5,1488
0,0,0.0,0,1,1,1,0,0,1,0,3.0,3.0,0,1.5,1.0,1.0,966.0,1.6,90,4.0,90.0,0.0,0,16,291,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,0.04,9,1923
1,1,100.0,1,1,1,1,0,0,1,0,2.0,2.0,1,2.5,2.0,2.0,500.0,2.0,365,2.0,365.0,1.0,51,81,356,5.0,0.0,4.94,4.91,4.91,4.89,4.94,4.71,4.83,2.0,0.27,4,949
0,0,0.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,580.0,1.6,120,5.0,120.0,0.0,0,0,268,0.0,0.0,4.73,4.69,4.7,4.85,4.91,4.96,4.7,1.0,1.24,5,14407
0,0,100.0,0,1,1,1,0,1,1,0,2.0,6.0,1,1.0,2.0,2.0,1024.0,2.0,60,2.0,60.0,1.0,35,65,65,8.0,0.0,4.88,4.9,4.84,4.93,4.94,4.73,4.79,1.0,0.58,2,16461
0,0,100.0,0,1,1,1,0,1,1,0,1.0,4.0,1,1.0,1.0,1.0,1347.0,1.6,360,4.0,360.0,0.0,0,0,226,1.0,0.0,4.8,4.57,4.8,4.89,4.61,4.9,4.8,1.0,0.41,10,7261
0,1,0.0,0,1,1,1,1,1,1,0,6.0,7.0,0,1.0,1.0,1.0,900.0,1.6,360,1.8,360.0,0.0,0,0,237,0.0,0.0,4.56,4.6,4.51,4.8,4.89,4.95,4.56,6.0,0.33,5,14606
1,1,100.0,1,1,1,1,0,0,1,1,3.0,3.0,0,2.0,1.0,1.0,509.0,1.0,365,1.0,365.0,1.0,56,86,266,4.0,1.0,5.0,5.0,5.0,4.75,5.0,5.0,5.0,3.0,0.59,5,61
0,0,71.0,1,0,1,1,0,0,1,0,5.0,8.0,0,1.5,1.0,1.0,966.0,1.6,1125,1.8,1125.0,0.0,0,23,203,1.0,0.0,4.96,4.96,4.91,4.91,4.96,5.0,4.91,2.0,0.18,10,4392
1,0,90.0,1,1,1,1,1,1,1,0,1.0,1.0,1,1.0,2.0,2.0,1050.0,1.6,180,1.8,1125.0,0.0,5,15,156,3.0,0.0,4.56,4.69,4.57,4.89,4.82,4.9,4.63,1.0,2.29,5,6067
1,1,65.0,1,1,1,1,0,0,1,0,5.0,7.0,0,1.0,1.0,1.0,699.0,1.6,1125,5.0,1125.0,0.0,39,69,344,2.0,0.0,4.75,4.74,4.87,4.89,4.92,4.95,4.78,5.0,1.74,10,11544
0,1,53.0,0,1,1,1,1,1,1,0,2.0,5.0,0,1.0,1.0,1.0,2415.0,3.0,1125,3.0,1125.0,1.0,60,90,357,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.01,5,24698
1,1,100.0,1,1,1,1,0,1,1,0,1.0,1.0,1,1.5,2.0,1.5,1868.0,2.0,1125,2.0,1125.0,0.0,19,37,282,29.0,2.0,4.83,4.86,4.83,4.85,4.94,4.93,4.88,1.0,2.44,5,17796
0,0,81.0,1,1,1,1,0,0,1,0,2.0,2.0,0,1.0,1.0,1.0,450.0,2.0,60,2.0,1125.0,1.0,43,72,162,8.0,0.0,4.71,4.83,4.8,4.83,4.83,4.79,4.63,2.0,0.19,3,16163
1,1,75.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,500.0,3.0,28,3.0,28.0,0.0,40,70,108,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.8,1.0,0.13,2,16350
0,0,81.0,1,1,1,1,0,0,1,0,2.0,2.0,0,1.0,1.0,1.0,430.0,2.0,60,2.0,1125.0,0.0,4,12,102,6.0,0.0,4.85,4.7,4.73,4.69,4.88,4.73,4.74,2.0,0.24,3,14555
0,1,0.0,0,1,1,1,1,1,1,0,6.0,7.0,0,1.0,1.0,1.0,850.0,1.6,365,1.8,365.0,0.0,0,0,209,0.0,0.0,4.83,4.72,4.72,5.0,4.89,4.94,4.59,6.0,0.14,5,14371
0,1,0.0,0,1,1,1,1,1,1,0,6.0,7.0,1,1.0,2.0,1.5,971.0,1.6,370,4.0,370.0,0.0,0,0,148,0.0,0.0,4.69,4.56,4.56,5.0,4.94,4.94,4.67,6.0,0.11,5,14366
0,1,80.0,0,1,1,1,1,1,1,0,1.0,1.0,1,1.0,2.0,1.0,999.0,2.0,1125,2.0,1125.0,0.0,0,0,274,1.0,0.0,4.71,4.89,4.71,4.96,4.96,4.93,4.81,1.0,0.29,3,7082
0,0,61.0,0,0,1,1,0,0,1,0,10.0,11.0,0,1.5,1.0,1.0,483.0,1.0,1125,1.0,1125.0,1.0,34,62,325,21.0,0.0,4.78,4.73,4.72,4.88,4.93,4.9,4.81,6.0,1.06,5,12228
0,0,0.0,0,1,1,1,1,1,1,0,3.0,3.0,1,2.0,3.0,1.5,1026.3,2.0,1125,2.0,1125.0,0.0,1,1,210,0.0,0.0,4.83,4.92,4.84,4.91,4.93,4.97,4.81,2.0,0.95,5,1442
1,1,89.0,0,1,1,1,0,0,1,1,19.0,21.0,0,1.0,1.0,1.0,1275.0,2.0,730,2.0,1125.0,1.0,44,74,345,0.0,0.0,4.97,4.97,4.94,5.0,5.0,4.97,4.97,11.0,0.22,5,14356
1,1,89.0,0,1,1,1,0,0,1,1,19.0,21.0,0,1.0,1.0,1.0,1159.0,2.0,730,2.0,1125.0,1.0,40,70,345,2.0,0.0,4.98,4.98,4.87,5.0,4.98,4.98,4.89,11.0,0.44,5,13411
1,1,99.0,0,1,1,1,1,1,1,1,25.0,34.0,1,1.0,2.0,2.0,1657.0,1.0,1125,1.0,88.4,0.0,26,56,132,16.0,1.0,4.87,4.93,4.88,4.95,4.98,4.99,4.86,4.0,2.8,5,16761
1,1,100.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,450.0,2.0,1125,2.0,1125.0,0.0,0,0,267,0.0,0.0,4.75,4.89,4.91,4.8,4.7,4.75,4.82,1.0,0.34,10,10599
1,1,100.0,1,0,1,1,1,1,1,0,15.0,16.0,0,1.0,1.0,1.0,970.0,2.0,60,2.0,1125.0,1.0,30,52,100,4.0,1.0,4.48,4.52,4.74,4.74,4.61,4.87,4.43,15.0,0.18,5,10700
1,1,99.0,0,1,1,1,1,1,1,1,7.0,9.0,1,1.0,1.0,2.0,1913.0,3.0,90,3.0,90.0,1.0,55,85,333,0.0,0.0,4.75,4.79,4.83,4.96,4.96,4.75,4.71,7.0,0.19,5,18453
1,1,100.0,0,0,1,1,0,1,1,0,1.0,1.0,0,2.0,1.0,1.0,966.0,1.6,35,1.8,1125.0,0.0,2,3,270,3.0,1.0,5.0,5.0,4.74,5.0,5.0,4.83,4.91,1.0,0.26,2,5469
0,0,77.0,0,1,1,1,0,1,1,0,2.0,2.0,0,1.0,1.0,1.0,1159.0,1.6,1125,4.0,1125.0,0.0,0,0,267,0.0,0.0,4.73,4.81,4.78,4.95,4.89,4.76,4.68,2.0,0.29,10,21494
1,1,97.0,0,1,1,1,0,1,1,0,3.0,5.0,0,1.0,1.0,2.0,1100.0,2.0,60,2.0,1125.0,1.0,45,75,350,9.0,1.0,4.63,4.75,4.73,4.92,4.89,4.87,4.65,2.0,1.22,5,13921
0,0,89.0,0,0,1,0,0,0,0,0,1.0,1.0,0,1.0,1.0,1.0,999.0,1.6,150,1.8,150.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,2,3382
1,1,75.0,0,1,1,1,0,0,1,0,5.0,5.0,0,1.0,1.0,1.0,1200.0,2.0,365,2.0,365.0,1.0,36,66,329,1.0,1.0,4.75,4.86,4.91,4.88,4.78,4.94,4.8,5.0,0.52,3,14176
1,1,89.0,0,1,1,1,0,1,1,1,19.0,21.0,0,1.0,1.0,1.0,1159.0,2.0,730,2.0,1125.0,1.0,35,65,340,2.0,0.0,4.92,4.96,4.92,4.92,4.92,4.96,4.84,11.0,0.18,5,14447
1,1,89.0,0,1,1,1,0,0,1,1,19.0,21.0,0,1.0,1.0,1.0,1353.0,2.0,730,2.0,1125.0,0.0,32,62,337,8.0,0.0,4.92,5.0,4.97,5.0,5.0,4.97,4.95,11.0,0.36,5,15092
0,0,61.0,0,0,1,1,0,1,1,0,10.0,11.0,0,1.3,1.4,1.5,1026.3,1.0,90,1.0,90.0,0.0,20,44,312,22.0,0.0,4.78,4.78,4.79,4.88,4.92,4.9,4.78,6.0,1.94,5,12673
1,1,84.0,1,1,1,1,1,1,1,0,3.0,6.0,0,1.0,1.0,2.0,1743.0,3.0,48,3.0,48.0,0.0,25,40,291,3.0,0.0,4.95,4.93,4.95,4.93,4.96,4.93,4.91,3.0,0.4,5,7948
1,1,96.0,1,1,1,1,0,1,1,1,1.0,4.0,1,1.0,2.0,3.0,814.0,2.0,1125,2.0,1125.0,0.0,0,2,274,11.0,1.0,4.75,4.83,4.72,4.84,4.93,4.9,4.76,1.0,1.2,10,16002
1,1,100.0,1,0,1,1,0,1,1,0,5.0,7.0,0,1.0,1.0,1.0,1430.0,3.0,1125,3.0,1125.0,1.0,34,50,311,26.0,3.0,4.84,4.93,4.92,4.91,4.94,4.93,4.79,3.0,3.82,5,20157
1,1,100.0,0,1,1,1,0,1,1,0,1.0,3.0,1,1.0,2.0,2.0,1449.0,2.0,1125,2.0,1125.0,1.0,44,74,349,32.0,0.0,4.78,4.89,4.9,4.86,4.63,4.96,4.84,1.0,3.45,5,10687
1,1,98.0,1,1,1,1,1,1,1,1,1.0,1.0,1,2.0,2.0,2.0,1329.0,3.0,1125,3.0,1125.0,1.0,36,62,313,22.0,1.0,4.84,4.85,4.83,4.88,4.91,4.87,4.84,1.0,1.36,5,6394
1,1,97.0,1,1,1,1,0,0,1,1,8.0,8.0,0,1.0,1.0,1.0,1546.0,2.0,30,2.0,1125.0,0.0,11,19,216,29.0,2.0,4.99,5.0,5.0,4.99,5.0,5.0,4.95,3.0,1.29,5,21323
1,1,100.0,1,1,1,1,1,1,1,1,3.0,7.0,0,1.0,1.0,1.0,1990.0,2.0,1125,2.0,1125.0,1.0,27,57,328,33.0,1.0,4.92,4.94,4.95,4.98,4.97,5.0,4.88,3.0,2.93,5,14211
1,1,84.0,1,1,1,1,1,1,1,1,3.0,6.0,1,2.0,2.0,2.0,1026.3,2.0,60,2.0,1125.0,0.0,25,40,230,8.0,1.0,4.95,4.97,4.93,4.98,4.96,4.98,4.92,3.0,1.53,5,7834
0,1,36.0,0,1,1,1,0,1,1,0,2.0,4.0,0,1.0,2.0,1.0,999.0,3.0,1125,3.0,1125.0,1.0,51,81,356,2.0,0.0,4.61,4.75,4.75,4.97,4.7,4.88,4.58,2.0,0.28,3,9842
0,0,0.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.5,1.0,1.0,250.0,1.6,1125,1.8,1125.0,1.0,57,87,362,0.0,0.0,4.67,4.9,5.0,4.67,4.67,5.0,4.8,1.0,0.02,2,1471
0,0,89.0,0,1,1,1,0,1,1,0,2.0,5.0,0,1.0,1.0,1.0,999.0,3.0,1125,3.0,1125.0,0.0,0,24,299,3.0,0.0,4.78,4.86,4.81,4.93,4.88,4.94,4.72,1.0,0.54,3,21754
1,1,98.0,1,0,1,1,0,1,1,0,9.0,11.0,1,2.0,2.0,2.0,1436.0,2.0,60,2.2,60.0,0.0,19,45,45,9.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.89,7.0,3.21,5,4332
0,1,100.0,1,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,999.0,2.0,1125,2.0,1125.0,1.0,43,73,348,5.0,0.0,4.89,4.74,4.74,4.93,4.96,4.74,4.78,1.0,0.37,3,24207
0,0,89.0,0,0,1,1,1,1,1,0,1.0,3.0,1,1.0,2.0,1.0,999.0,1.6,1000,1.8,1125.0,1.0,59,89,179,0.0,0.0,4.74,4.82,4.77,4.88,4.77,4.97,4.77,1.0,0.87,5,13416
1,1,75.0,0,1,1,1,1,1,1,0,1.0,2.0,1,2.0,2.0,2.0,1850.0,2.0,1125,2.0,1125.0,1.0,38,38,267,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,957
1,1,100.0,1,1,1,1,0,1,1,1,2.0,3.0,1,2.0,2.0,3.0,2321.0,1.0,730,1.0,730.0,0.0,37,67,335,30.0,1.0,4.94,4.89,4.93,4.98,5.0,4.81,4.8,2.0,2.14,5,12884
1,1,100.0,1,1,1,1,0,0,1,0,2.0,3.0,0,1.5,1.0,1.0,790.0,2.0,1125,2.0,1125.0,0.0,26,56,301,28.0,0.0,4.94,4.96,4.93,4.97,4.98,5.0,4.95,2.0,2.18,3,14413
1,1,91.0,0,1,1,1,0,1,1,0,14.0,15.0,0,1.0,1.0,1.0,687.0,1.6,95,4.0,95.0,1.0,43,72,72,26.0,2.0,4.74,4.85,4.84,4.94,4.87,4.9,4.74,14.0,1.31,5,18574
1,0,96.0,0,0,1,1,1,1,1,1,26.0,30.0,1,2.0,3.0,3.0,2177.0,2.0,1125,2.0,99.0,1.0,38,68,335,15.0,0.0,4.7,4.65,4.8,4.93,4.72,4.97,4.67,24.0,0.57,10,11631
0,0,89.0,0,0,1,1,1,1,1,0,1.0,1.0,0,1.0,1.0,1.0,905.0,1.6,1125,1.8,1125.0,0.0,9,15,187,8.0,1.0,4.81,4.82,4.93,4.91,4.89,4.74,4.81,1.0,0.6,5,19940
0,0,89.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,700.0,1.6,1125,5.0,1125.0,0.0,14,24,299,5.0,0.0,5.0,4.8,4.87,5.0,5.0,4.73,4.93,1.0,0.12,10,7421
1,1,98.0,1,1,1,1,0,1,1,0,4.0,6.0,1,1.0,2.0,1.5,985.0,3.0,1125,3.0,1125.0,1.0,57,87,329,7.0,0.0,4.75,4.9,4.75,4.9,4.95,4.68,4.75,4.0,0.32,5,15734
0,1,0.0,0,0,1,1,0,0,1,0,6.0,10.0,0,1.5,1.0,3.0,1026.3,1.0,1125,1.0,1125.0,1.0,56,86,361,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,24698
0,1,100.0,0,1,1,1,0,1,1,0,1.0,2.0,0,1.0,1.0,1.0,369.0,1.6,1125,5.0,1125.0,0.0,1,1,52,6.0,2.0,4.9,4.88,4.88,4.98,4.95,4.98,4.88,1.0,0.63,2,5889
1,1,97.0,0,0,1,1,1,1,1,1,6.2,7.3,0,1.0,1.0,1.0,1099.0,3.0,600,3.0,1125.0,0.0,29,59,59,5.0,0.0,4.75,4.78,4.86,4.89,4.94,4.61,4.81,4.9,1.08,14,20302
0,0,89.0,0,1,1,0,0,0,0,0,1.0,1.0,0,1.0,1.0,1.0,999.0,3.0,7,3.0,7.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,23738
0,1,100.0,1,1,1,1,0,1,1,0,1.0,4.0,0,1.0,1.0,1.0,755.0,3.0,1125,3.0,1125.0,0.0,32,32,276,8.0,0.0,4.96,4.92,4.94,4.98,5.0,4.83,4.94,1.0,0.58,2,6268
0,0,20.0,0,1,1,1,0,1,1,0,5.0,7.0,0,1.0,1.0,1.0,1353.0,3.0,1125,3.0,1125.0,0.0,0,23,298,0.0,0.0,4.68,4.79,4.68,4.74,4.74,4.84,4.63,1.0,0.15,10,13227
1,1,75.0,0,1,1,1,0,0,1,0,5.0,5.0,0,1.0,1.0,1.0,1300.0,2.0,365,2.0,365.0,1.0,51,81,347,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.19,3,16933
1,1,100.0,1,0,1,1,1,1,1,0,1.0,2.0,1,1.0,2.0,2.0,1080.0,3.0,25,3.0,1125.0,1.0,50,80,355,9.0,1.0,4.86,4.91,4.93,4.97,4.94,4.76,4.83,1.0,1.52,5,13008
0,0,89.0,0,1,1,0,0,0,0,0,1.0,1.0,0,1.0,1.0,1.0,999.0,1.0,10,1.0,10.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,4,965
0,0,89.0,0,1,1,1,1,1,1,0,2.0,4.0,0,1.0,2.0,1.0,999.0,1.6,1125,1.8,1125.0,0.0,0,0,0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,2.0,1.2,3,16205
0,0,0.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,2.0,707.0,1.6,1125,1.8,1125.0,1.0,59,89,364,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.2,5,11654
1,1,74.0,1,1,1,1,1,1,1,0,10.0,16.0,0,1.0,1.0,1.0,2705.0,2.0,1125,2.0,1125.0,1.0,60,90,365,0.0,0.0,4.82,4.73,4.91,5.0,4.73,4.91,4.64,7.0,0.1,5,11685
1,1,100.0,1,1,1,1,1,1,1,0,2.0,2.0,0,1.0,1.0,1.0,1184.0,3.0,365,3.0,1125.0,0.0,13,35,284,34.0,1.0,4.9,4.93,4.97,4.95,4.93,4.98,4.84,2.0,3.97,5,13415
1,1,80.0,0,1,1,1,0,0,1,0,1.0,1.0,0,1.0,1.0,1.0,444.0,1.0,5,1.0,5.0,1.0,54,84,359,39.0,3.0,4.69,4.76,4.87,4.86,4.83,4.89,4.76,1.0,3.86,5,21852
0,0,100.0,0,0,1,1,0,0,1,0,3.0,3.0,0,1.5,1.0,1.0,800.0,1.6,1125,4.0,1125.0,1.0,55,85,360,0.0,0.0,5.0,5.0,4.8,5.0,5.0,5.0,4.8,2.0,0.02,2,19248
1,1,75.0,0,1,1,1,0,0,1,0,5.0,5.0,0,1.0,1.0,1.0,999.0,2.0,365,2.0,365.0,1.0,52,82,357,0.0,0.0,4.89,4.96,5.0,4.96,4.91,4.98,4.87,5.0,0.44,3,16932
